,Open,High,Low,Close,Volume,Ticker,data_range,total_rows,missing_values
2024-11-19 20:45,229.71,229.9,229.71,229.85,221634.0,AAPL,,,
2024-11-19 20:50,229.84,229.96,229.82,229.87,144618.0,AAPL,,,
2024-11-19 20:55,229.87,229.96,229.85,229.93,152816.0,AAPL,,,
2024-11-19 21:00,229.94,229.99,229.87,229.9,221105.0,AAPL,,,
2024-11-19 21:05,229.9,229.99,229.81,229.94,154849.0,AAPL,,,
2024-11-19 21:10,229.95,229.99,229.87,229.93,153545.0,AAPL,,,
2024-11-19 21:15,229.92,229.92,229.48,229.49,261630.0,AAPL,,,
2024-11-19 21:20,229.48,229.68,229.48,229.6,157870.0,AAPL,,,
2024-11-19 21:25,229.59,229.61,229.35,229.39,152507.0,AAPL,,,
2024-11-19 21:30,229.39,229.49,229.01,229.05,288936.0,AAPL,,,
2024-11-19 21:35,229.04,229.08,228.84,228.87,267904.0,AAPL,,,
2024-11-19 21:40,228.87,228.88,228.77,228.87,215971.0,AAPL,,,
2024-11-19 21:45,228.87,228.88,228.65,228.76,275120.0,AAPL,,,
2024-11-19 21:50,228.77,228.93,228.77,228.91,209971.0,AAPL,,,
2024-11-19 21:55,228.9,228.99,228.77,228.78,221927.0,AAPL,,,
2024-11-19 22:00,228.78,228.88,228.68,228.71,186139.0,AAPL,,,
2024-11-19 22:05,228.71,228.75,228.54,228.56,312781.0,AAPL,,,
2024-11-19 22:10,228.57,228.63,228.55,228.59,200418.0,AAPL,,,
2024-11-19 22:15,228.59,228.61,228.37,228.45,261294.0,AAPL,,,
2024-11-19 22:20,228.45,228.57,228.35,228.35,225990.0,AAPL,,,
2024-11-19 22:25,228.35,228.48,228.35,228.44,216125.0,AAPL,,,
2024-11-19 22:30,228.43,228.43,228.05,228.06,318918.0,AAPL,,,
2024-11-19 22:35,228.05,228.3,228.03,228.22,274607.0,AAPL,,,
2024-11-19 22:40,228.22,228.27,228.1,228.2,233725.0,AAPL,,,
2024-11-19 22:45,228.18,228.37,228.12,228.37,304316.0,AAPL,,,
2024-11-19 22:50,228.36,228.72,228.16,228.18,672010.0,AAPL,,,
2024-11-19 22:55,228.18,228.47,227.72,228.34,2147838.0,AAPL,,,
2024-11-20 16:30,229.43,229.92,228.99,229.66,2926196.0,AAPL,,,
2024-11-20 16:35,229.66,229.93,229.06,229.06,523108.0,AAPL,,,
2024-11-20 16:40,229.08,229.11,228.42,228.52,543920.0,AAPL,,,
2024-11-20 16:45,228.51,228.6,228.18,228.34,499682.0,AAPL,,,
2024-11-20 16:50,228.33,228.37,228.02,228.24,413601.0,AAPL,,,
2024-11-20 16:55,228.24,228.26,227.59,227.63,435540.0,AAPL,,,
2024-11-20 17:00,227.63,228.02,227.52,227.52,428711.0,AAPL,,,
2024-11-20 17:05,227.51,227.55,226.94,226.98,461419.0,AAPL,,,
2024-11-20 17:10,226.98,227.25,226.84,227.21,422683.0,AAPL,,,
2024-11-20 17:15,227.21,227.22,226.58,226.64,311978.0,AAPL,,,
2024-11-20 17:20,226.66,226.83,226.42,226.75,390328.0,AAPL,,,
2024-11-20 17:25,226.76,226.76,226.46,226.51,250090.0,AAPL,,,
2024-11-20 17:30,226.52,226.96,226.36,226.73,468804.0,AAPL,,,
2024-11-20 17:35,226.73,227.18,226.71,227.16,254383.0,AAPL,,,
2024-11-20 17:40,227.17,227.2,226.74,226.81,287233.0,AAPL,,,
2024-11-20 17:45,226.8,227.04,226.79,226.95,193463.0,AAPL,,,
2024-11-20 17:50,226.93,227.03,226.8,226.98,179351.0,AAPL,,,
2024-11-20 17:55,226.98,227.12,226.83,226.94,203026.0,AAPL,,,
2024-11-20 18:00,226.95,227.14,226.81,226.95,211148.0,AAPL,,,
2024-11-20 18:05,226.95,226.96,226.61,226.65,225197.0,AAPL,,,
2024-11-20 18:10,226.66,226.67,226.27,226.38,344193.0,AAPL,,,
2024-11-20 18:15,226.4,226.49,226.34,226.41,185287.0,AAPL,,,
2024-11-20 18:20,226.42,226.48,226.36,226.39,179078.0,AAPL,,,
2024-11-20 18:25,226.4,226.41,226.1,226.18,272664.0,AAPL,,,
2024-11-20 18:30,226.19,226.19,225.89,226.01,327603.0,AAPL,,,
2024-11-20 18:35,226.0,226.42,225.92,226.35,364658.0,AAPL,,,
2024-11-20 18:40,226.34,226.92,226.28,226.92,287660.0,AAPL,,,
2024-11-20 18:45,226.91,227.26,226.81,227.26,294326.0,AAPL,,,
2024-11-20 18:50,227.26,227.53,227.24,227.53,265910.0,AAPL,,,
2024-11-20 18:55,227.53,227.7,227.44,227.48,271982.0,AAPL,,,
2024-11-20 19:00,227.47,227.59,227.24,227.44,190604.0,AAPL,,,
2024-11-20 19:05,227.46,227.53,227.29,227.31,154008.0,AAPL,,,
2024-11-20 19:10,227.31,227.46,227.11,227.17,142449.0,AAPL,,,
2024-11-20 19:15,227.19,227.22,226.91,226.92,158297.0,AAPL,,,
2024-11-20 19:20,226.92,226.97,226.59,226.66,187209.0,AAPL,,,
2024-11-20 19:25,226.66,226.88,226.61,226.85,148608.0,AAPL,,,
2024-11-20 19:30,226.85,227.19,226.81,227.13,167945.0,AAPL,,,
2024-11-20 19:35,227.15,227.25,227.06,227.18,183875.0,AAPL,,,
2024-11-20 19:40,227.18,227.24,227.0,227.07,124139.0,AAPL,,,
2024-11-20 19:45,227.07,227.33,226.98,227.31,115692.0,AAPL,,,
2024-11-20 19:50,227.33,227.37,226.85,226.85,148793.0,AAPL,,,
2024-11-20 19:55,226.85,227.05,226.74,226.9,412495.0,AAPL,,,
2024-11-20 20:00,226.88,227.13,226.88,227.0,173108.0,AAPL,,,
2024-11-20 20:05,227.03,227.04,226.88,226.88,117805.0,AAPL,,,
2024-11-20 20:10,226.91,226.99,226.83,226.87,111466.0,AAPL,,,
2024-11-20 20:15,226.86,226.96,226.52,226.52,149954.0,AAPL,,,
2024-11-20 20:20,226.54,226.72,226.38,226.64,273028.0,AAPL,,,
2024-11-20 20:25,226.65,226.87,226.62,226.81,139740.0,AAPL,,,
2024-11-20 20:30,226.79,226.88,226.76,226.82,131611.0,AAPL,,,
2024-11-20 20:35,226.8,227.01,226.77,226.77,151154.0,AAPL,,,
2024-11-20 20:40,226.77,226.79,226.44,226.53,140599.0,AAPL,,,
2024-11-20 20:45,226.53,226.68,226.4,226.64,165417.0,AAPL,,,
2024-11-20 20:50,226.68,226.8,226.63,226.76,129007.0,AAPL,,,
2024-11-20 20:55,226.74,226.95,226.71,226.92,126429.0,AAPL,,,
2024-11-20 21:00,226.9,226.94,226.79,226.89,107760.0,AAPL,,,
2024-11-20 21:05,226.9,226.91,226.68,226.77,170854.0,AAPL,,,
2024-11-20 21:10,226.76,226.81,226.65,226.77,129522.0,AAPL,,,
2024-11-20 21:15,226.75,226.88,226.71,226.75,131796.0,AAPL,,,
2024-11-20 21:20,226.75,226.79,226.61,226.62,106366.0,AAPL,,,
2024-11-20 21:25,226.64,226.86,226.64,226.81,111549.0,AAPL,,,
2024-11-20 21:30,226.81,226.97,226.7,226.95,119985.0,AAPL,,,
2024-11-20 21:35,226.94,227.0,226.83,226.97,130799.0,AAPL,,,
2024-11-20 21:40,226.97,227.26,226.95,227.24,148246.0,AAPL,,,
2024-11-20 21:45,227.23,227.4,227.22,227.39,349466.0,AAPL,,,
2024-11-20 21:50,227.38,227.46,227.3,227.34,177048.0,AAPL,,,
2024-11-20 21:55,227.34,227.45,227.32,227.4,143864.0,AAPL,,,
2024-11-20 22:00,227.4,227.46,227.26,227.29,166913.0,AAPL,,,
2024-11-20 22:05,227.3,227.45,227.22,227.44,200383.0,AAPL,,,
2024-11-20 22:10,227.44,227.55,227.43,227.52,199167.0,AAPL,,,
2024-11-20 22:15,227.53,227.67,227.49,227.61,182666.0,AAPL,,,
2024-11-20 22:20,227.62,227.85,227.62,227.82,207370.0,AAPL,,,
2024-11-20 22:25,227.8,228.0,227.8,227.97,289615.0,AAPL,,,
2024-11-20 22:30,227.97,228.71,227.97,228.66,548990.0,AAPL,,,
2024-11-20 22:35,228.67,228.76,228.43,228.62,379727.0,AAPL,,,
2024-11-20 22:40,228.62,228.86,228.46,228.56,573128.0,AAPL,,,
2024-11-20 22:45,228.57,228.67,228.4,228.62,358124.0,AAPL,,,
2024-11-20 22:50,228.59,228.9,228.35,228.65,629966.0,AAPL,,,
2024-11-20 22:55,228.65,229.0,228.54,229.0,1637333.0,AAPL,,,
2024-11-21 16:30,228.79,229.92,228.26,228.8,2691017.0,AAPL,,,
2024-11-21 16:35,228.84,228.89,226.96,227.2,900603.0,AAPL,,,
2024-11-21 16:40,227.12,227.52,226.89,227.28,660926.0,AAPL,,,
2024-11-21 16:45,227.19,228.2,227.19,228.0,704981.0,AAPL,,,
2024-11-21 16:50,228.0,228.22,227.38,227.49,517969.0,AAPL,,,
2024-11-21 16:55,227.47,227.68,226.83,227.0,629483.0,AAPL,,,
2024-11-21 17:00,227.0,227.02,225.94,226.03,1042165.0,AAPL,,,
2024-11-21 17:05,226.04,226.21,225.71,226.04,594213.0,AAPL,,,
2024-11-21 17:10,226.01,226.81,225.94,226.81,589922.0,AAPL,,,
2024-11-21 17:15,226.85,227.18,226.76,227.04,420202.0,AAPL,,,
2024-11-21 17:20,227.03,227.18,226.07,226.22,452458.0,AAPL,,,
2024-11-21 17:25,226.24,226.36,225.81,225.95,416004.0,AAPL,,,
2024-11-21 17:30,225.94,226.31,225.83,226.26,359925.0,AAPL,,,
2024-11-21 17:35,226.25,226.6,226.21,226.41,357548.0,AAPL,,,
2024-11-21 17:40,226.4,227.12,226.4,226.98,387816.0,AAPL,,,
2024-11-21 17:45,226.99,227.35,226.93,227.27,491639.0,AAPL,,,
2024-11-21 17:50,227.26,227.5,227.0,227.47,289768.0,AAPL,,,
2024-11-21 17:55,227.53,228.35,227.52,228.34,711254.0,AAPL,,,
2024-11-21 18:00,228.34,228.66,228.22,228.31,514419.0,AAPL,,,
2024-11-21 18:05,228.31,228.48,228.07,228.22,346499.0,AAPL,,,
2024-11-21 18:10,228.23,228.88,228.11,228.83,445008.0,AAPL,,,
2024-11-21 18:15,228.82,228.82,228.5,228.58,267165.0,AAPL,,,
2024-11-21 18:20,228.6,228.87,228.45,228.84,319282.0,AAPL,,,
2024-11-21 18:25,228.83,228.92,228.6,228.77,275297.0,AAPL,,,
2024-11-21 18:30,228.75,229.12,228.64,228.72,356141.0,AAPL,,,
2024-11-21 18:35,228.74,228.85,228.55,228.7,249557.0,AAPL,,,
2024-11-21 18:40,228.74,228.89,228.67,228.75,264903.0,AAPL,,,
2024-11-21 18:45,228.73,228.78,228.52,228.63,315474.0,AAPL,,,
2024-11-21 18:50,228.63,228.86,228.49,228.77,216717.0,AAPL,,,
2024-11-21 18:55,228.77,228.91,228.61,228.86,196328.0,AAPL,,,
2024-11-21 19:00,228.85,228.95,228.61,228.62,271180.0,AAPL,,,
2024-11-21 19:05,228.62,228.91,228.6,228.84,191447.0,AAPL,,,
2024-11-21 19:10,228.85,229.08,228.81,228.98,567785.0,AAPL,,,
2024-11-21 19:15,228.99,229.11,228.75,228.91,208310.0,AAPL,,,
2024-11-21 19:20,228.91,229.13,228.79,229.07,182181.0,AAPL,,,
2024-11-21 19:25,229.06,229.47,229.0,229.29,449622.0,AAPL,,,
2024-11-21 19:30,229.31,229.55,229.27,229.5,460956.0,AAPL,,,
2024-11-21 19:35,229.52,229.58,229.43,229.53,277033.0,AAPL,,,
2024-11-21 19:40,229.53,229.89,229.51,229.81,292191.0,AAPL,,,
2024-11-21 19:45,229.81,230.15,229.78,229.82,636141.0,AAPL,,,
2024-11-21 19:50,229.83,229.84,229.62,229.65,260993.0,AAPL,,,
2024-11-21 19:55,229.65,229.82,229.54,229.78,187469.0,AAPL,,,
2024-11-21 20:00,229.78,229.87,229.72,229.77,150656.0,AAPL,,,
2024-11-21 20:05,229.76,229.94,229.76,229.89,144456.0,AAPL,,,
2024-11-21 20:10,229.9,230.05,229.82,229.89,267317.0,AAPL,,,
2024-11-21 20:15,229.89,229.96,229.76,229.92,192450.0,AAPL,,,
2024-11-21 20:20,229.92,229.93,229.72,229.73,177274.0,AAPL,,,
2024-11-21 20:25,229.73,229.88,229.65,229.84,153814.0,AAPL,,,
2024-11-21 20:30,229.85,229.93,229.66,229.78,203347.0,AAPL,,,
2024-11-21 20:35,229.78,229.83,229.47,229.57,213335.0,AAPL,,,
2024-11-21 20:40,229.57,229.7,229.48,229.68,179030.0,AAPL,,,
2024-11-21 20:45,229.68,229.71,229.4,229.41,247723.0,AAPL,,,
2024-11-21 20:50,229.41,229.48,229.22,229.37,220677.0,AAPL,,,
2024-11-21 20:55,229.37,229.62,229.37,229.48,279485.0,AAPL,,,
2024-11-21 21:00,229.46,229.66,229.32,229.64,211197.0,AAPL,,,
2024-11-21 21:05,229.63,229.66,229.41,229.44,191774.0,AAPL,,,
2024-11-21 21:10,229.43,229.62,229.4,229.56,245818.0,AAPL,,,
2024-11-21 21:15,229.54,229.56,229.29,229.32,209888.0,AAPL,,,
2024-11-21 21:20,229.33,229.62,229.23,229.57,495108.0,AAPL,,,
2024-11-21 21:25,229.57,229.62,229.33,229.36,215940.0,AAPL,,,
2024-11-21 21:30,229.38,229.43,229.12,229.25,217838.0,AAPL,,,
2024-11-21 21:35,229.26,229.32,229.17,229.29,231605.0,AAPL,,,
2024-11-21 21:40,229.29,229.37,229.2,229.27,202993.0,AAPL,,,
2024-11-21 21:45,229.27,229.29,229.12,229.28,155444.0,AAPL,,,
2024-11-21 21:50,229.27,229.28,228.99,229.13,185481.0,AAPL,,,
2024-11-21 21:55,229.14,229.39,229.09,229.38,211136.0,AAPL,,,
2024-11-21 22:00,229.38,229.58,229.34,229.5,233978.0,AAPL,,,
2024-11-21 22:05,229.49,229.53,229.36,229.39,229124.0,AAPL,,,
2024-11-21 22:10,229.38,229.48,229.35,229.42,188773.0,AAPL,,,
2024-11-21 22:15,229.41,229.42,229.23,229.23,257845.0,AAPL,,,
2024-11-21 22:20,229.24,229.28,229.1,229.13,238479.0,AAPL,,,
2024-11-21 22:25,229.14,229.3,229.04,229.27,257652.0,AAPL,,,
2024-11-21 22:30,229.27,229.29,229.07,229.13,295364.0,AAPL,,,
2024-11-21 22:35,229.13,229.14,228.69,228.82,306489.0,AAPL,,,
2024-11-21 22:40,228.84,228.91,228.58,228.78,448140.0,AAPL,,,
2024-11-21 22:45,228.77,228.89,228.73,228.81,270883.0,AAPL,,,
2024-11-21 22:50,228.8,228.83,228.32,228.42,1430624.0,AAPL,,,
2024-11-21 22:55,228.41,228.92,228.27,228.51,1731148.0,AAPL,,,
2024-11-22 16:30,228.06,229.22,228.06,228.78,1409150.0,AAPL,,,
2024-11-22 16:35,228.8,230.13,228.67,229.97,875777.0,AAPL,,,
2024-11-22 16:40,229.97,230.08,229.81,229.99,808340.0,AAPL,,,
2024-11-22 16:45,229.99,230.08,229.55,229.81,579277.0,AAPL,,,
2024-11-22 16:50,229.81,229.88,229.46,229.55,405085.0,AAPL,,,
2024-11-22 16:55,229.56,229.97,229.47,229.89,414742.0,AAPL,,,
2024-11-22 17:00,229.95,229.95,229.36,229.47,368163.0,AAPL,,,
2024-11-22 17:05,229.49,229.67,229.29,229.31,365610.0,AAPL,,,
2024-11-22 17:10,229.3,229.59,229.14,229.42,441264.0,AAPL,,,
2024-11-22 17:15,229.44,229.64,229.26,229.35,296361.0,AAPL,,,
2024-11-22 17:20,229.34,229.52,229.01,229.23,333451.0,AAPL,,,
2024-11-22 17:25,229.23,229.47,229.05,229.28,274317.0,AAPL,,,
2024-11-22 17:30,229.28,229.49,229.11,229.15,303940.0,AAPL,,,
2024-11-22 17:35,229.15,229.63,229.07,229.54,353935.0,AAPL,,,
2024-11-22 17:40,229.53,229.93,229.53,229.8,342092.0,AAPL,,,
2024-11-22 17:45,229.8,229.93,229.5,229.52,288029.0,AAPL,,,
2024-11-22 17:50,229.51,229.55,229.32,229.48,295838.0,AAPL,,,
2024-11-22 17:55,229.47,229.51,229.27,229.5,189355.0,AAPL,,,
2024-11-22 18:00,229.5,229.65,229.4,229.47,212022.0,AAPL,,,
2024-11-22 18:05,229.47,229.59,229.31,229.35,154992.0,AAPL,,,
2024-11-22 18:10,229.34,229.5,229.18,229.26,1564254.0,AAPL,,,
2024-11-22 18:15,229.27,229.37,229.03,229.08,220529.0,AAPL,,,
2024-11-22 18:20,229.09,229.51,228.83,229.4,333661.0,AAPL,,,
2024-11-22 18:25,229.4,229.54,229.15,229.48,195962.0,AAPL,,,
2024-11-22 18:30,229.49,229.53,229.24,229.3,192236.0,AAPL,,,
2024-11-22 18:35,229.28,229.67,229.28,229.63,192067.0,AAPL,,,
2024-11-22 18:40,229.64,229.64,229.23,229.23,175053.0,AAPL,,,
2024-11-22 18:45,229.23,229.5,228.97,229.45,303132.0,AAPL,,,
2024-11-22 18:50,229.48,229.65,229.37,229.63,262939.0,AAPL,,,
2024-11-22 18:55,229.63,229.68,229.53,229.58,290904.0,AAPL,,,
2024-11-22 19:00,229.58,229.79,229.53,229.76,334795.0,AAPL,,,
2024-11-22 19:05,229.76,229.89,229.74,229.79,292439.0,AAPL,,,
2024-11-22 19:10,229.79,229.93,229.64,229.91,255529.0,AAPL,,,
2024-11-22 19:15,229.91,229.95,229.83,229.83,206277.0,AAPL,,,
2024-11-22 19:20,229.82,229.92,229.77,229.8,211153.0,AAPL,,,
2024-11-22 19:25,229.81,230.12,229.8,229.99,556054.0,AAPL,,,
2024-11-22 19:30,229.99,230.05,229.86,230.02,241370.0,AAPL,,,
2024-11-22 19:35,230.03,230.06,229.68,229.71,163242.0,AAPL,,,
2024-11-22 19:40,229.71,229.86,229.71,229.74,273055.0,AAPL,,,
2024-11-22 19:45,229.76,229.88,229.7,229.85,138257.0,AAPL,,,
2024-11-22 19:50,229.86,230.45,229.86,230.41,521853.0,AAPL,,,
2024-11-22 19:55,230.39,230.53,230.31,230.39,409467.0,AAPL,,,
2024-11-22 20:00,230.38,230.55,230.36,230.52,286932.0,AAPL,,,
2024-11-22 20:05,230.51,230.53,230.28,230.44,217843.0,AAPL,,,
2024-11-22 20:10,230.43,230.72,230.36,230.46,371396.0,AAPL,,,
2024-11-22 20:15,230.45,230.51,230.35,230.41,157575.0,AAPL,,,
2024-11-22 20:20,230.42,230.42,230.27,230.35,196747.0,AAPL,,,
2024-11-22 20:25,230.35,230.37,230.12,230.18,224012.0,AAPL,,,
2024-11-22 20:30,230.16,230.39,230.13,230.15,167981.0,AAPL,,,
2024-11-22 20:35,230.16,230.2,229.94,229.96,239952.0,AAPL,,,
2024-11-22 20:40,229.96,230.01,229.86,229.92,259236.0,AAPL,,,
2024-11-22 20:45,229.92,230.05,229.9,229.99,356139.0,AAPL,,,
2024-11-22 20:50,229.99,230.04,229.82,230.0,248948.0,AAPL,,,
2024-11-22 20:55,229.99,230.02,229.82,229.88,181985.0,AAPL,,,
2024-11-22 21:00,229.87,229.99,229.8,229.92,175815.0,AAPL,,,
2024-11-22 21:05,229.91,229.91,229.76,229.82,168375.0,AAPL,,,
2024-11-22 21:10,229.81,229.84,229.64,229.66,201927.0,AAPL,,,
2024-11-22 21:15,229.66,229.66,229.36,229.5,441939.0,AAPL,,,
2024-11-22 21:20,229.5,229.57,229.41,229.46,258098.0,AAPL,,,
2024-11-22 21:25,229.46,229.51,229.33,229.44,238950.0,AAPL,,,
2024-11-22 21:30,229.45,229.5,229.32,229.39,268188.0,AAPL,,,
2024-11-22 21:35,229.4,229.55,229.37,229.55,189627.0,AAPL,,,
2024-11-22 21:40,229.56,229.64,229.5,229.55,177030.0,AAPL,,,
2024-11-22 21:45,229.55,229.58,229.49,229.53,222756.0,AAPL,,,
2024-11-22 21:50,229.52,229.55,229.44,229.49,162269.0,AAPL,,,
2024-11-22 21:55,229.49,229.6,229.47,229.49,202078.0,AAPL,,,
2024-11-22 22:00,229.48,229.49,229.15,229.26,222510.0,AAPL,,,
2024-11-22 22:05,229.25,229.43,229.24,229.29,159203.0,AAPL,,,
2024-11-22 22:10,229.29,229.33,229.09,229.17,242694.0,AAPL,,,
2024-11-22 22:15,229.18,229.28,229.16,229.23,188568.0,AAPL,,,
2024-11-22 22:20,229.23,229.24,229.02,229.1,246599.0,AAPL,,,
2024-11-22 22:25,229.1,229.43,228.93,229.38,483765.0,AAPL,,,
2024-11-22 22:30,229.37,229.68,229.31,229.67,323076.0,AAPL,,,
2024-11-22 22:35,229.68,229.75,229.45,229.5,445901.0,AAPL,,,
2024-11-22 22:40,229.52,229.57,229.43,229.51,220339.0,AAPL,,,
2024-11-22 22:45,229.52,229.54,229.32,229.34,297346.0,AAPL,,,
2024-11-22 22:50,229.37,229.84,229.33,229.82,651357.0,AAPL,,,
2024-11-22 22:55,229.85,230.15,229.69,229.76,2407520.0,AAPL,,,
2024-11-25 16:30,231.46,232.58,231.42,232.32,3645145.0,AAPL,,,
2024-11-25 16:35,232.32,232.82,232.2,232.68,1107931.0,AAPL,,,
2024-11-25 16:40,232.68,233.15,232.42,233.14,984043.0,AAPL,,,
2024-11-25 16:45,233.14,233.24,232.63,232.69,549490.0,AAPL,,,
2024-11-25 16:50,232.7,232.76,231.99,232.4,676341.0,AAPL,,,
2024-11-25 16:55,232.4,232.78,232.36,232.6,521745.0,AAPL,,,
2024-11-25 17:00,232.56,232.58,232.06,232.13,473949.0,AAPL,,,
2024-11-25 17:05,232.12,232.34,231.95,232.01,479776.0,AAPL,,,
2024-11-25 17:10,232.03,232.16,231.83,231.99,490636.0,AAPL,,,
2024-11-25 17:15,231.98,232.03,231.62,231.71,352199.0,AAPL,,,
2024-11-25 17:20,231.71,232.02,231.7,232.02,304686.0,AAPL,,,
2024-11-25 17:25,232.02,232.11,231.73,232.0,259785.0,AAPL,,,
2024-11-25 17:30,231.98,232.19,231.73,231.87,531767.0,AAPL,,,
2024-11-25 17:35,231.87,232.4,231.8,232.3,399254.0,AAPL,,,
2024-11-25 17:40,232.3,232.8,232.29,232.66,333193.0,AAPL,,,
2024-11-25 17:45,232.66,232.7,232.46,232.6,271962.0,AAPL,,,
2024-11-25 17:50,232.6,232.66,232.21,232.21,291471.0,AAPL,,,
2024-11-25 17:55,232.22,232.3,231.87,231.9,322227.0,AAPL,,,
2024-11-25 18:00,231.89,232.08,231.79,232.04,319782.0,AAPL,,,
2024-11-25 18:05,232.04,232.08,231.83,231.89,181262.0,AAPL,,,
2024-11-25 18:10,231.89,232.32,231.77,232.24,325787.0,AAPL,,,
2024-11-25 18:15,232.23,232.28,232.02,232.18,192490.0,AAPL,,,
2024-11-25 18:20,232.17,232.24,232.0,232.07,192456.0,AAPL,,,
2024-11-25 18:25,232.08,232.08,231.7,231.71,438256.0,AAPL,,,
2024-11-25 18:30,231.71,231.85,231.13,231.16,480799.0,AAPL,,,
2024-11-25 18:35,231.15,231.4,231.1,231.26,323306.0,AAPL,,,
2024-11-25 18:40,231.26,231.26,231.07,231.13,223939.0,AAPL,,,
2024-11-25 18:45,231.14,231.42,231.11,231.25,278470.0,AAPL,,,
2024-11-25 18:50,231.25,231.39,231.21,231.34,175419.0,AAPL,,,
2024-11-25 18:55,231.32,231.36,230.89,230.9,189097.0,AAPL,,,
2024-11-25 19:00,230.88,231.03,230.72,230.76,257527.0,AAPL,,,
2024-11-25 19:05,230.76,230.88,230.51,230.51,306815.0,AAPL,,,
2024-11-25 19:10,230.51,230.51,229.96,230.04,707952.0,AAPL,,,
2024-11-25 19:15,230.04,230.3,229.99,230.21,295447.0,AAPL,,,
2024-11-25 19:20,230.21,230.3,230.04,230.25,193155.0,AAPL,,,
2024-11-25 19:25,230.24,230.43,230.02,230.21,250336.0,AAPL,,,
2024-11-25 19:30,230.2,230.46,230.12,230.4,242058.0,AAPL,,,
2024-11-25 19:35,230.39,230.48,230.21,230.32,175858.0,AAPL,,,
2024-11-25 19:40,230.31,230.32,229.76,229.87,236010.0,AAPL,,,
2024-11-25 19:45,229.88,230.09,229.74,230.0,245458.0,AAPL,,,
2024-11-25 19:50,230.01,230.4,229.99,230.37,697377.0,AAPL,,,
2024-11-25 19:55,230.38,230.39,230.03,230.11,203536.0,AAPL,,,
2024-11-25 20:00,230.1,230.27,230.07,230.22,261275.0,AAPL,,,
2024-11-25 20:05,230.23,230.3,230.11,230.16,192512.0,AAPL,,,
2024-11-25 20:10,230.16,230.33,230.15,230.33,164665.0,AAPL,,,
2024-11-25 20:15,230.33,230.36,230.21,230.23,164964.0,AAPL,,,
2024-11-25 20:20,230.23,230.45,230.1,230.44,169579.0,AAPL,,,
2024-11-25 20:25,230.43,230.58,230.39,230.41,194679.0,AAPL,,,
2024-11-25 20:30,230.43,230.61,230.32,230.58,171000.0,AAPL,,,
2024-11-25 20:35,230.58,230.58,230.38,230.45,169839.0,AAPL,,,
2024-11-25 20:40,230.46,230.52,230.25,230.32,153745.0,AAPL,,,
2024-11-25 20:45,230.32,230.61,230.32,230.43,172137.0,AAPL,,,
2024-11-25 20:50,230.46,230.52,230.25,230.25,183414.0,AAPL,,,
2024-11-25 20:55,230.22,230.32,230.2,230.29,120981.0,AAPL,,,
2024-11-25 21:00,230.28,230.43,230.24,230.35,159200.0,AAPL,,,
2024-11-25 21:05,230.35,230.55,230.35,230.54,165654.0,AAPL,,,
2024-11-25 21:10,230.54,230.65,230.51,230.61,182559.0,AAPL,,,
2024-11-25 21:15,230.61,230.74,230.52,230.69,186338.0,AAPL,,,
2024-11-25 21:20,230.69,230.7,230.26,230.41,229751.0,AAPL,,,
2024-11-25 21:25,230.42,230.7,230.42,230.68,163173.0,AAPL,,,
2024-11-25 21:30,230.66,230.68,230.3,230.34,204199.0,AAPL,,,
2024-11-25 21:35,230.33,230.43,230.33,230.38,138858.0,AAPL,,,
2024-11-25 21:40,230.37,230.67,230.37,230.65,341385.0,AAPL,,,
2024-11-25 21:45,230.65,230.85,230.6,230.77,198831.0,AAPL,,,
2024-11-25 21:50,230.78,230.84,230.71,230.73,174083.0,AAPL,,,
2024-11-25 21:55,230.72,230.76,230.61,230.68,203572.0,AAPL,,,
2024-11-25 22:00,230.68,230.71,230.57,230.69,189281.0,AAPL,,,
2024-11-25 22:05,230.69,230.72,230.47,230.52,251766.0,AAPL,,,
2024-11-25 22:10,230.52,230.52,230.27,230.32,316628.0,AAPL,,,
2024-11-25 22:15,230.33,230.5,230.32,230.48,214722.0,AAPL,,,
2024-11-25 22:20,230.48,230.49,230.1,230.34,256370.0,AAPL,,,
2024-11-25 22:25,230.33,230.58,230.31,230.52,262336.0,AAPL,,,
2024-11-25 22:30,230.5,230.51,230.25,230.29,314963.0,AAPL,,,
2024-11-25 22:35,230.28,230.36,230.22,230.33,276540.0,AAPL,,,
2024-11-25 22:40,230.33,230.7,230.29,230.35,451581.0,AAPL,,,
2024-11-25 22:45,230.35,230.37,229.85,230.25,646250.0,AAPL,,,
2024-11-25 22:50,230.25,232.98,230.25,232.66,4722240.0,AAPL,,,
2024-11-25 22:55,232.65,233.17,232.51,232.88,4933234.0,AAPL,,,
2024-11-26 16:30,233.48,234.81,233.48,234.42,4335392.0,AAPL,,,
2024-11-26 16:35,234.41,234.99,234.28,234.67,1102365.0,AAPL,,,
2024-11-26 16:40,234.71,234.96,234.25,234.56,695660.0,AAPL,,,
2024-11-26 16:45,234.57,235.25,234.47,235.24,1325878.0,AAPL,,,
2024-11-26 16:50,235.24,235.43,234.56,234.99,951692.0,AAPL,,,
2024-11-26 16:55,235.04,235.3,234.71,234.81,573007.0,AAPL,,,
2024-11-26 17:00,234.78,235.0,234.27,234.43,619955.0,AAPL,,,
2024-11-26 17:05,234.44,234.46,233.97,234.11,789365.0,AAPL,,,
2024-11-26 17:10,234.1,234.1,233.78,233.93,448572.0,AAPL,,,
